DateTime,Interbeat Interval (MS)
2024-12-03 17:34:42.324000+00:00,714
2024-12-03 17:34:43.027000+00:00,714
2024-12-03 17:34:43.730000+00:00,718
2024-12-03 17:34:44.472000+00:00,718
2024-12-03 17:34:45.175000+00:00,710
2024-12-03 17:34:45.878000+00:00,703
2024-12-03 17:34:46.581000+00:00,714
2024-12-03 17:34:47.324000+00:00,714
2024-12-03 17:34:48.027000+00:00,714
2024-12-03 17:34:48.730000+00:00,714
2024-12-03 17:34:49.472000+00:00,714
2024-12-03 17:34:50.175000+00:00,714
2024-12-03 17:34:50.878000+00:00,722
2024-12-03 17:34:51.621000+00:00,726
2024-12-03 17:34:52.363000+00:00,726
2024-12-03 17:34:53.066000+00:00,710
2024-12-03 17:34:53.769000+00:00,714
2024-12-03 17:34:54.472000+00:00,718
2024-12-03 17:34:55.214000+00:00,718
2024-12-03 17:34:55.917000+00:00,714
2024-12-03 17:34:56.621000+00:00,707
2024-12-03 17:34:57.324000+00:00,703
2024-12-03 17:34:58.027000+00:00,691
2024-12-03 17:34:58.691000+00:00,683
2024-12-03 17:34:59.394000+00:00,683
2024-12-03 17:35:00.058000+00:00,679
2024-12-03 17:35:00.761000+00:00,683
2024-12-03 17:35:01.464000+00:00,699
2024-12-03 17:35:02.167000+00:00,707
2024-12-03 17:35:02.871000+00:00,699
2024-12-03 17:35:03.574000+00:00,718
2024-12-03 17:35:04.316000+00:00,722
2024-12-03 17:35:05.019000+00:00,714
2024-12-03 17:35:05.761000+00:00,726
2024-12-03 17:35:06.503000+00:00,750
2024-12-03 17:35:07.246000+00:00,753
2024-12-03 17:35:08.027000+00:00,777
2024-12-03 17:35:08.808000+00:00,800
2024-12-03 17:35:09.628000+00:00,816
2024-12-03 17:35:10.449000+00:00,808
2024-12-03 17:35:11.269000+00:00,816
2024-12-03 17:35:12.089000+00:00,816
2024-12-03 17:35:12.910000+00:00,820
2024-12-03 17:35:13.691000+00:00,800
2024-12-03 17:35:14.472000+00:00,777
2024-12-03 17:35:15.253000+00:00,769
2024-12-03 17:35:15.996000+00:00,757
2024-12-03 17:35:16.738000+00:00,722
2024-12-03 17:35:17.441000+00:00,726
2024-12-03 17:35:18.222000+00:00,746
2024-12-03 17:35:18.964000+00:00,773
2024-12-03 17:35:19.785000+00:00,808
2024-12-03 17:35:20.605000+00:00,800
2024-12-03 17:35:21.386000+00:00,816
2024-12-03 17:35:22.206000+00:00,820
2024-12-03 17:35:23.066000+00:00,828
2024-12-03 17:35:23.886000+00:00,828
2024-12-03 17:35:24.706000+00:00,816
2024-12-03 17:35:25.488000+00:00,796
2024-12-03 17:35:26.308000+00:00,800
2024-12-03 17:35:27.089000+00:00,789
2024-12-03 17:35:27.871000+00:00,789
2024-12-03 17:35:28.652000+00:00,777
2024-12-03 17:35:29.394000+00:00,750
2024-12-03 17:35:30.136000+00:00,750
2024-12-03 17:35:30.878000+00:00,730
2024-12-03 17:35:31.621000+00:00,726
2024-12-03 17:35:32.324000+00:00,726
2024-12-03 17:35:33.066000+00:00,742
2024-12-03 17:35:33.847000+00:00,765
2024-12-03 17:35:34.628000+00:00,789
2024-12-03 17:35:35.410000+00:00,796
2024-12-03 17:35:36.230000+00:00,800
2024-12-03 17:35:37.011000+00:00,796
2024-12-03 17:35:37.831000+00:00,789
2024-12-03 17:35:38.613000+00:00,796
2024-12-03 17:35:39.394000+00:00,789
2024-12-03 17:35:40.175000+00:00,781
2024-12-03 17:35:40.956000+00:00,781
2024-12-03 17:35:41.738000+00:00,777
2024-12-03 17:35:42.519000+00:00,789
2024-12-03 17:35:43.300000+00:00,789
2024-12-03 17:35:44.121000+00:00,789
2024-12-03 17:35:44.902000+00:00,781
2024-12-03 17:35:45.644000+00:00,769
2024-12-03 17:35:46.425000+00:00,757
2024-12-03 17:35:47.167000+00:00,761
2024-12-03 17:35:47.949000+00:00,757
2024-12-03 17:35:48.691000+00:00,761
2024-12-03 17:35:49.433000+00:00,753
2024-12-03 17:35:50.214000+00:00,781
2024-12-03 17:35:51.035000+00:00,804
2024-12-03 17:35:51.855000+00:00,812
2024-12-03 17:35:52.675000+00:00,824
2024-12-03 17:35:53.456000+00:00,792
2024-12-03 17:35:54.277000+00:00,796
2024-12-03 17:35:55.058000+00:00,792
2024-12-03 17:35:55.839000+00:00,792
2024-12-03 17:35:56.621000+00:00,781
2024-12-03 17:35:57.402000+00:00,773
2024-12-03 17:35:58.144000+00:00,757
2024-12-03 17:35:58.925000+00:00,750
2024-12-03 17:35:59.667000+00:00,746
2024-12-03 17:36:00.410000+00:00,750
2024-12-03 17:36:01.152000+00:00,761
2024-12-03 17:36:01.933000+00:00,761
2024-12-03 17:36:02.714000+00:00,773
2024-12-03 17:36:03.496000+00:00,792
2024-12-03 17:36:04.316000+00:00,824
2024-12-03 17:36:05.175000+00:00,835
2024-12-03 17:36:05.996000+00:00,851
2024-12-03 17:36:06.855000+00:00,839
2024-12-03 17:36:07.675000+00:00,843
2024-12-03 17:36:08.535000+00:00,832
2024-12-03 17:36:09.355000+00:00,828
2024-12-03 17:36:10.175000+00:00,824
2024-12-03 17:36:10.996000+00:00,812
2024-12-03 17:36:11.777000+00:00,796
2024-12-03 17:36:12.558000+00:00,777
2024-12-03 17:36:13.339000+00:00,761
2024-12-03 17:36:14.081000+00:00,750
2024-12-03 17:36:14.824000+00:00,738
2024-12-03 17:36:15.527000+00:00,726
2024-12-03 17:36:16.269000+00:00,718
2024-12-03 17:36:16.972000+00:00,714
2024-12-03 17:36:17.675000+00:00,707
2024-12-03 17:36:18.378000+00:00,710
2024-12-03 17:36:19.081000+00:00,699
2024-12-03 17:36:19.785000+00:00,699
2024-12-03 17:36:20.527000+00:00,726
2024-12-03 17:36:21.269000+00:00,769
2024-12-03 17:36:22.089000+00:00,792
2024-12-03 17:36:22.871000+00:00,796
2024-12-03 17:36:23.691000+00:00,808
2024-12-03 17:36:24.472000+00:00,804
